asv	sum.taxonomy	identificationRemarks
1826	asv.1826	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Megascolecidae;g__Perionyx;s__Perionyx_excavatus, confidences 1;0.88;0.08;0.07;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1827	asv.1827	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Plestiodon;s__Plestiodon_longirostris, confidences 1;0.98;0.87;0.25;0.25;0.12;0.1;0.09. No VSEARCH hits at 0.97 identity.
1828	asv.1828	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Sisoridae;g__Glyptothorax;s__Glyptothorax_lanceatus, confidences 1;1;1;0.99;0.6;0.17;0.07;0.02. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY379964, identities 99.3, taxonomy Plotosus_canius, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Plotosidae;Plotosus;Plotosus_canius.
1829	asv.1829	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Alosa;s__Alosa_mediocris, confidences 1;1;1;0.96;0.86;0.79;0.07;0.03. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011613, identities 100, taxonomy Hilsa_kelee, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Hilsa;Hilsa_kelee.
1830	asv.1830	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hemiphractidae;g__Hemiphractus;s__Hemiphractus_helioi, confidences 1;0.98;0.86;0.2;0.2;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1831	asv.1831	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.14;0.14;0.14;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
1832	asv.1832	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.99;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1833	asv.1833	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;1;1;0.57;0.56;0.46;0.46;0.46. No VSEARCH hits at 0.97 identity.
1834	asv.1834	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Bahaba;s__Bahaba_taipingensis, confidences 1;1;0.99;0.99;0.85;0.85;0.17;0.17. No VSEARCH hits at 0.97 identity.
1835	asv.1835	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Neogastropoda;f__Cancellariidae;g__Admetula;s__Admetula_garrardi, confidences 1;0.77;0.13;0.13;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1836	asv.1836	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales;f__Sporastatiaceae;g__Sporastatia;s__Sporastatia_testudinea, confidences 1;0.07;0.07;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1837	asv.1837	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;1;0.99;0.5;0.5;0.46;0.46;0.46. No VSEARCH hits at 0.97 identity.
1838	asv.1838	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Macrophthalmidae;g__Macrophthalmus;s__Macrophthalmus_abbreviatus, confidences 1;0.9;0.11;0.04;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1839	asv.1839	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Arthoniales;f__Lecanographaceae;g__Lecanographa;s__Lecanographa_atropunctata, confidences 1;0.33;0.32;0.11;0.11;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1840	asv.1840	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.11;0.11;0.11;0.11;0.1;0.1. No VSEARCH hits at 0.97 identity.
1841	asv.1841	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hyperoliidae;g__Hyperolius;s__Hyperolius_viridiflavus, confidences 1;0.93;0.74;0.11;0.11;0;0;0. No VSEARCH hits at 0.97 identity.
1842	asv.1842	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Pitheciidae;g__Pithecia;s__Pithecia_pithecia, confidences 1;0.99;0.95;0.65;0.28;0.16;0.15;0.15. No VSEARCH hits at 0.97 identity.
1843	asv.1843	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.25;0.22;0.22;0.22;0.22;0.22;0.22. No VSEARCH hits at 0.97 identity.
1844	asv.1844	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Bitectipora;s__Bitectipora_retepora, confidences 0.99;0.92;0.05;0.05;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1845	asv.1845	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Ropica;s__Ropica_subnotata, confidences 1;0.95;0.15;0.1;0.06;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
1846	asv.1846	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.15;0.12;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
1847	asv.1847	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.97;0.11;0.1;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1848	asv.1848	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales;f__Sporastatiaceae;g__Sporastatia;s__Sporastatia_testudinea, confidences 1;0.09;0.09;0.09;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1849	asv.1849	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.04;0.04;0.04;0.04;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1850	asv.1850	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Emydidae;g__Deirochelys;s__Deirochelys_reticularia, confidences 1;1;0.98;0.75;0.75;0.29;0.29;0.29. No VSEARCH hits at 0.97 identity.
1851	asv.1851	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Plestiodon;s__Plestiodon_longirostris, confidences 1;0.98;0.9;0.21;0.21;0.09;0.09;0.08. No VSEARCH hits at 0.97 identity.
1852	asv.1852	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;1;0.55;0.5;0.47;0.27;0.27. No VSEARCH hits at 0.97 identity.
1853	asv.1853	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__undef_Mammalia;f__Tenrecidae;g__Geogale;s__Geogale_aurita, confidences 1;0.92;0.57;0.14;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1854	asv.1854	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Orculidae;g__Orcula;s__Orcula_jetschini, confidences 1;0.85;0.1;0.1;0.1;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
1855	asv.1855	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.37;0.26;0.26;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
1856	asv.1856	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Rhinoclemmys;s__Rhinoclemmys_melanosterna, confidences 1;1;0.97;0.64;0.64;0.27;0.27;0.23. No VSEARCH hits at 0.97 identity.
1857	asv.1857	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Blenniidae;g__Aspidontus;s__Aspidontus_taeniatus, confidences 1;0.94;0.71;0.27;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.
1858	asv.1858	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Pteropodidae;g__Pteralopex;s__Pteralopex_taki, confidences 1;0.91;0.65;0.17;0.08;0.08;0.04;0.04. No VSEARCH hits at 0.97 identity.
1859	asv.1859	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
1860	asv.1860	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.05;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1861	asv.1861	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.92;0.09;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1862	asv.1862	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gonorynchiformes;f__Gonorynchidae;g__Gonorynchus;s__Gonorynchus_greyi, confidences 1;0.96;0.84;0.53;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
1863	asv.1863	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.96;0.11;0.09;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1864	asv.1864	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Strigiformes;f__Strigidae;g__Aegolius;s__Aegolius_acadicus, confidences 1;0.98;0.83;0.15;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1865	asv.1865	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.14;0.13;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
1866	asv.1866	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Tetraodontidae;g__Monotrete;s__Monotrete_cochinchinensis, confidences 1;0.97;0.83;0.48;0.06;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.
1867	asv.1867	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.94;0.94;0.94;0.94;0.94;0.94;0.94. No VSEARCH hits at 0.97 identity.
1868	asv.1868	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Megascolecidae;g__Perionyx;s__Perionyx_excavatus, confidences 1;0.92;0.09;0.09;0.09;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1869	asv.1869	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Alcyonacea;f__Isididae;g__Notisis;s__Notisis_elongata, confidences 1;0.89;0.1;0.1;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
1870	asv.1870	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.07;0.06;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1871	asv.1871	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Ctenotus;s__Ctenotus_xenopleura, confidences 1;0.97;0.84;0.25;0.25;0.12;0.07;0.04. No VSEARCH hits at 0.97 identity.
1872	asv.1872	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Carnivora;f__Felidae;g__Felis;s__Felis_catus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Carnivora;f__Felidae;g__Felis;s__Felis_catus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits OR095103,OR085764,OR095102,OR077841,Y08503,LC422288, identities 99.3,99.3,98.7,98.7,98.7,98.7, taxonomy Felis_silvestris,Felis_catus,Felis_margarita,Felis_catus,Felis_catus,Felis_catus, consensus Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis_catus.
1873	asv.1873	sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;1;0.99;0.93;0.93;0.46;0.46;0.46. No VSEARCH hits at 0.97 identity.
1874	asv.1874	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Ellochelon;s__Ellochelon_vaigiensis, confidences 1;0.98;0.98;0.92;0.44;0.44;0.29;0.29. No VSEARCH hits at 0.97 identity.
1875	asv.1875	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Bovicoliidae;g__Bovicola;s__Bovicola_caprae, confidences 1;0.92;0.14;0.13;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1876	asv.1876	sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Scoliodon	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Scoliodon;s__Scoliodon_laticaudus, confidences 1;1;1;1;1;1;0.99;0.73. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KP336547,NC_046016,JQ693102,LC327212, identities 99.3,97.3,97.3,97.3, taxonomy Scoliodon_laticaudus,Rhizoprionodon_acutus,Scoliodon_macrorhynchos,Scoliodon_laticaudus, consensus Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Scoliodon.
1877	asv.1877	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
1878	asv.1878	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Argyrosomus;s__Argyrosomus_amoyensis, confidences 1;1;1;0.99;0.76;0.76;0.31;0.06. No VSEARCH hits at 0.97 identity.
1879	asv.1879	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.11;0.1;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1880	asv.1880	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.11;0.1;0.1;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1881	asv.1881	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.15;0.04;0.04;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1882	asv.1882	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Scleractinia;f__Merulinidae;g__Platygyra;s__Platygyra_daedalea, confidences 1;0.91;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1883	asv.1883	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Moringuidae;g__Moringua;s__Moringua_microchir, confidences 1;0.99;0.76;0.37;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
1884	asv.1884	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea;o__Paxillosida;f__Astropectinidae;g__Astropecten;s__Astropecten_articulatus, confidences 1;0.99;0.12;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
1885	asv.1885	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Mus;s__Mus_saxicola, confidences 1;0.87;0.56;0.13;0.04;0.02;0.01;0. No VSEARCH hits at 0.97 identity.
1886	asv.1886	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.21;0.18;0.18;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
1887	asv.1887	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Sciuridae;g__Callosciurus;s__Callosciurus_notatus, confidences 1;0.98;0.77;0.15;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1888	asv.1888	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.39;0.38;0.38;0.38;0.38;0.38;0.38. No VSEARCH hits at 0.97 identity.
1889	asv.1889	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Bathygobius;s__Bathygobius_petrophilus, confidences 1;0.9;0.82;0.33;0.06;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
1890	asv.1890	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Aulostomidae;g__Aulostomus;s__Aulostomus_chinensis, confidences 1;0.94;0.88;0.48;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1891	asv.1891	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_reynaldi	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_reynaldi, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011559, identities 100, taxonomy Coilia_reynaldi, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_reynaldi.
1892	asv.1892	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.96;0.06;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1893	asv.1893	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lichinomycetes;o__Lichinales;f__Lichinaceae;g__Lempholemma;s__Lempholemma_polyanthes, confidences 1;0.3;0.28;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1894	asv.1894	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Laetisaria;s__Laetisaria_fuciformis, confidences 1;0.17;0.09;0.09;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1895	asv.1895	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Periophthalmus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Periophthalmus;s__Periophthalmus_magnuspinnatus, confidences 1;1;1;1;1;1;0.87;0.72. No VSEARCH hits at 0.97 identity.
