asv	sum.taxonomy	identificationRemarks
1984	asv.1984	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Clanculus;s__Clanculus_margaritarius, confidences 1;0.96;0.14;0.13;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1985	asv.1985	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Moringuidae;g__Moringua;s__Moringua_microchir, confidences 1;0.95;0.7;0.33;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
1986	asv.1986	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Crossobamon;s__Crossobamon_orientalis, confidences 1;0.97;0.77;0.15;0.15;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.
1987	asv.1987	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Orobdellidae;g__Orobdella;s__Orobdella_brachyepididymis, confidences 1;0.93;0.06;0.06;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1988	asv.1988	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.97;0.05;0.04;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1989	asv.1989	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.96;0.08;0.06;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1990	asv.1990	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.35;0.34;0.34;0.34;0.34;0.34;0.34. No VSEARCH hits at 0.97 identity.
1991	asv.1991	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Ophioscincus;s__Ophioscincus_truncatus, confidences 1;0.96;0.76;0.2;0.2;0.1;0.04;0.04. No VSEARCH hits at 0.97 identity.
1992	asv.1992	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Talpidae;g__Parascalops;s__Parascalops_breweri, confidences 1;0.97;0.77;0.11;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
1993	asv.1993	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.95;0.04;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1994	asv.1994	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Mytiloida;f__Mytilidae;g__Mytilaster;s__Mytilaster_solidus, confidences 1;0.99;0.22;0.15;0.1;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.
1995	asv.1995	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Lerista;s__Lerista_orientalis, confidences 1;0.96;0.79;0.19;0.19;0.09;0.02;0. No VSEARCH hits at 0.97 identity.
1996	asv.1996	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.96;0.05;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1997	asv.1997	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Rotifera;c__Eurotatoria;o__Ploima;f__Brachionidae;g__Brachionus;s__Brachionus_rubens, confidences 1;0.89;0.07;0.07;0.07;0.07;0.07;0.06. No VSEARCH hits at 0.97 identity.
1998	asv.1998	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.95;0.05;0.05;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1999	asv.1999	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis;s__Cephalopholis_sexmaculata, confidences 1;1;1;1;0.91;0.89;0.85;0.39. No VSEARCH hits at 0.97 identity.
2000	asv.2000	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.96;0.05;0.04;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2001	asv.2001	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Myctophum;s__Myctophum_punctatum, confidences 1;1;0.77;0.36;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2002	asv.2002	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.95;0.05;0.05;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2003	asv.2003	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Pteropodidae;g__Pteralopex;s__Pteralopex_taki, confidences 1;0.98;0.71;0.15;0.13;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
2004	asv.2004	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Torpediniformes;f__Narcinidae;g__Narcine;s__Narcine_timlei, confidences 1;0.92;0.83;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2005	asv.2005	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.04;0.04;0.04;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
2006	asv.2006	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Paracontias;s__Paracontias_brocchii, confidences 1;0.94;0.72;0.27;0.27;0.14;0.02;0.02. No VSEARCH hits at 0.97 identity.
2007	asv.2007	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Cycloneritida;f__Neritidae;g__Nerita;s__Nerita_albicilla, confidences 1;0.95;0.14;0.12;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2008	asv.2008	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Bitectipora;s__Bitectipora_retepora, confidences 1;0.86;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2009	asv.2009	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Orobdellidae;g__Orobdella;s__Orobdella_brachyepididymis, confidences 1;0.99;0.06;0.06;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2010	asv.2010	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Vespertilionidae;g__Murina;s__Murina_huttoni, confidences 1;0.91;0.48;0.13;0.07;0.05;0.04;0.03. No VSEARCH hits at 0.97 identity.
2011	asv.2011	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.96;0.54;0.15;0.15;0.09;0.08;0.05. No VSEARCH hits at 0.97 identity.
2012	asv.2012	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.97;0.77;0.16;0.16;0.08;0.05;0.03. No VSEARCH hits at 0.97 identity.
2013	asv.2013	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Hygromiidae;g__Monacha;s__Monacha_cantiana, confidences 1;0.95;0.14;0.13;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2014	asv.2014	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Myocastoridae;g__Myocastor;s__Myocastor_coypus, confidences 1;0.98;0.76;0.2;0.12;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
2015	asv.2015	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Mantellidae;g__Gephyromantis;s__Gephyromantis_ambohitra, confidences 1;0.89;0.68;0.18;0.18;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
2016	asv.2016	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.39;0.36;0.36;0.36;0.36;0.36;0.36. No VSEARCH hits at 0.97 identity.
2017	asv.2017	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Teiidae;g__Tupinambis;s__Tupinambis_teguixin, confidences 1;0.93;0.66;0.11;0.11;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
2018	asv.2018	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.96;0.56;0.16;0.16;0.14;0.07;0.05. No VSEARCH hits at 0.97 identity.
2019	asv.2019	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gerrhosauridae;g__Zonosaurus;s__Zonosaurus_maximus, confidences 1;0.91;0.71;0.05;0.05;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
2020	asv.2020	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Salifidae;g__Salifa;s__Salifa_motokawai, confidences 1;0.92;0.14;0.09;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2021	asv.2021	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Myocastoridae;g__Myocastor;s__Myocastor_coypus, confidences 1;0.98;0.76;0.14;0.09;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2022	asv.2022	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Euthynnus;s__Euthynnus_affinis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Euthynnus;s__Euthynnus_affinis, confidences 1;1;1;1;1;1;0.89;0.89. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits OP057037,AP012946,AB099716,AB103467,NC_005316,KP793738,OP057064,AB105165,KP259551,MK801690, identities 100,100,99.3,98.7,98.7,98.7,98,98,98,98, taxonomy Sphyrna_zygaena,Euthynnus_affinis,Euthynnus_alletteratus,Auxis_rochei,Katsuwonus_pelamis,Euthynnus_affinis,Makaira_nigricans,Auxis_rochei,Auxis_thazard,Auxis_thazard, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae.
2023	asv.2023	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KT372134,KF569218,AY337045,KF472177,KT261430,KX147101,EU090702,AY334492,KM520149,KM520139, identities 100,100,99.3,99.3,99.3,98.7,98.7,98.7,98.7,98.7, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
2024	asv.2024	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.11;0.1;0.1;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
2025	asv.2025	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Basidioradulum;s__Basidioradulum_radula, confidences 1;0.26;0.12;0.12;0.05;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.
2026	asv.2026	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.96;0.63;0.11;0.11;0.1;0.08;0.05. No VSEARCH hits at 0.97 identity.
2027	asv.2027	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Trematoda;o__Strigeidida;f__Schistosomatidae;g__Schistosoma;s__Schistosoma_japonicum, confidences 1;0.98;0.13;0.11;0.11;0.11;0.11;0.1. No VSEARCH hits at 0.97 identity.
2028	asv.2028	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Vespertilionidae;g__Kerivoula;s__Kerivoula_titania, confidences 1;0.93;0.62;0.07;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
2029	asv.2029	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Rotifera;c__Eurotatoria;o__Ploima;f__Brachionidae;g__Brachionus;s__Brachionus_rubens, confidences 1;0.89;0.06;0.06;0.06;0.06;0.06;0.05. No VSEARCH hits at 0.97 identity.
2030	asv.2030	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Strigulales;f__Strigulaceae;g__Phyllobathelium;s__Phyllobathelium_firmum, confidences 1;0.44;0.3;0.18;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
2031	asv.2031	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Rhacophoridae;g__Zhangixalus;s__Zhangixalus_moltrechti, confidences 1;0.92;0.75;0.18;0.18;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
2032	asv.2032	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitocella;s__Clitocella_popinalis, confidences 1;0.22;0.07;0.07;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2033	asv.2033	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Leishmania;s__Leishmania_tarentolae, confidences 1;0.07;0.07;0.07;0.07;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
2034	asv.2034	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.95;0.59;0.26;0.26;0.22;0.19;0.11. No VSEARCH hits at 0.97 identity.
2035	asv.2035	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.99;0.96;0.75;0.75;0.55;0.55;0.55. No VSEARCH hits at 0.97 identity.
2036	asv.2036	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.95;0.74;0.14;0.14;0.11;0.08;0.05. No VSEARCH hits at 0.97 identity.
2037	asv.2037	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sillaginidae;g__Sillaginodes;s__Sillaginodes_punctatus, confidences 1;0.94;0.68;0.29;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2038	asv.2038	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Paracontias;s__Paracontias_brocchii, confidences 1;0.95;0.7;0.23;0.23;0.13;0.03;0.03. No VSEARCH hits at 0.97 identity.
2039	asv.2039	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_yanachaga, confidences 1;0.99;0.75;0.16;0.16;0.08;0.07;0.03. No VSEARCH hits at 0.97 identity.
2040	asv.2040	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Salifidae;g__Salifa;s__Salifa_motokawai, confidences 1;0.93;0.13;0.09;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2041	asv.2041	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_variegata, confidences 1;0.95;0.51;0.2;0.2;0.08;0.08;0.06. No VSEARCH hits at 0.97 identity.
2042	asv.2042	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Ophioscincus;s__Ophioscincus_truncatus, confidences 1;0.94;0.75;0.2;0.2;0.12;0.04;0.04. No VSEARCH hits at 0.97 identity.
2043	asv.2043	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Rhinoclemmys;s__Rhinoclemmys_melanosterna, confidences 1;1;0.99;0.72;0.72;0.16;0.16;0.1. No VSEARCH hits at 0.97 identity.
2044	asv.2044	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Bothidae;g__Lophonectes;s__Lophonectes_gallus, confidences 1;0.97;0.86;0.34;0.08;0.07;0.03;0.03. No VSEARCH hits at 0.97 identity.
2045	asv.2045	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Arcoida;f__Arcidae;g__Barbatia;s__Barbatia_parva, confidences 1;0.94;0.13;0.09;0.07;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
2046	asv.2046	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.05;0.05;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2047	asv.2047	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.94;0.94;0.94;0.94;0.94;0.94;0.94. No VSEARCH hits at 0.97 identity.
2048	asv.2048	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Bitectipora;s__Bitectipora_retepora, confidences 1;0.94;0.04;0.04;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2049	asv.2049	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Teratoclytus;s__Teratoclytus_plavilstshikovi, confidences 1;0.94;0.07;0.05;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2050	asv.2050	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beloniformes;f__Belonidae;g__Tylosurus;s__Tylosurus_crocodilus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beloniformes;f__Belonidae;g__Tylosurus;s__Tylosurus_crocodilus, confidences 1;1;1;1;0.98;0.98;0.98;0.98. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC021296,MH248221, identities 100,97.3, taxonomy Tylosurus_acus,Tylosurus_crocodilus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus.
2051	asv.2051	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Salifidae;g__Salifa;s__Salifa_motokawai, confidences 1;0.92;0.13;0.09;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2052	asv.2052	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__Elaphomyces_granulatus, confidences 1;0.16;0.16;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2053	asv.2053	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Moringuidae;g__Moringua;s__Moringua_microchir, confidences 1;0.91;0.63;0.31;0;0;0;0. No VSEARCH hits at 0.97 identity.
2054	asv.2054	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Pteropodidae;g__Pteropus;s__Pteropus_woodfordi, confidences 1;0.98;0.71;0.16;0.12;0.1;0.06;0.05. No VSEARCH hits at 0.97 identity.
2055	asv.2055	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.83;0.14;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
